Id,income,income_binary,is_conflicting_duplicate_features
32951,<=50K,0,False
32952,<=50K,0,False
32953,<=50K,0,False
32954,<=50K,0,False
32955,>50K,1,False
32956,<=50K,0,False
32957,>50K,1,False
32958,<=50K,0,False
32959,<=50K,0,False
32960,<=50K,0,False
32961,<=50K,0,False
32962,>50K,1,False
32963,>50K,1,False
32964,<=50K,0,False
32965,<=50K,0,False
32966,>50K,1,False
32967,<=50K,0,False
32968,>50K,1,False
32969,>50K,1,False
32970,<=50K,0,False
32971,<=50K,0,False
32972,<=50K,0,False
32973,<=50K,0,False
32974,<=50K,0,False
32975,<=50K,0,False
32976,<=50K,0,False
32977,<=50K,0,False
32978,<=50K,0,False
32979,<=50K,0,False
32980,<=50K,0,False
32981,<=50K,0,False
32982,>50K,1,False
32983,>50K,1,False
32984,>50K,1,False
32985,>50K,1,False
32986,>50K,1,False
32987,<=50K,0,False
32988,>50K,1,False
32989,<=50K,0,False
32990,<=50K,0,False
32991,<=50K,0,False
32992,>50K,1,False
32993,>50K,1,False
32994,>50K,1,False
32995,<=50K,0,False
32996,<=50K,0,False
32997,<=50K,0,False
32998,>50K,1,False
32999,<=50K,0,False
33000,<=50K,0,False
33001,<=50K,0,False
33002,<=50K,0,False
33003,>50K,1,False
33004,<=50K,0,False
33005,<=50K,0,False
33006,>50K,1,False
33007,<=50K,0,False
33008,<=50K,0,False
33009,<=50K,0,False
33010,<=50K,0,False
33011,<=50K,0,False
33012,>50K,1,False
33013,<=50K,0,False
33014,<=50K,0,False
33015,<=50K,0,False
33016,<=50K,0,False
33017,>50K,1,False
33018,>50K,1,False
33019,<=50K,0,False
33020,>50K,1,False
33021,<=50K,0,False
33022,>50K,1,False
33023,>50K,1,False
33024,<=50K,0,False
33025,<=50K,0,False
33026,<=50K,0,False
33027,<=50K,0,False
33028,<=50K,0,False
33029,>50K,1,False
33030,<=50K,0,False
33031,<=50K,0,False
33032,<=50K,0,False
33033,>50K,1,False
33034,<=50K,0,False
33035,<=50K,0,False
33036,>50K,1,False
33037,<=50K,0,False
33038,<=50K,0,False
33039,<=50K,0,False
33040,<=50K,0,False
33041,>50K,1,False
33042,<=50K,0,False
33043,<=50K,0,False
33044,<=50K,0,False
33045,<=50K,0,False
33046,<=50K,0,False
33047,<=50K,0,False
33048,>50K,1,False
33049,>50K,1,False
33050,<=50K,0,False
33051,<=50K,0,False
33052,>50K,1,False
33053,<=50K,0,False
33054,>50K,1,False
33055,<=50K,0,False
33056,>50K,1,False
33057,>50K,1,False
33058,>50K,1,False
33059,<=50K,0,False
33060,<=50K,0,False
33061,<=50K,0,False
33062,>50K,1,False
33063,<=50K,0,False
33064,<=50K,0,False
33065,<=50K,0,False
33066,<=50K,0,False
33067,>50K,1,False
33068,>50K,1,False
33069,>50K,1,False
33070,<=50K,0,False
33071,<=50K,0,False
33072,<=50K,0,False
33073,<=50K,0,False
33074,<=50K,0,False
33075,>50K,1,False
33076,<=50K,0,False
33077,<=50K,0,False
33078,<=50K,0,False
33079,<=50K,0,False
33080,>50K,1,False
33081,<=50K,0,False
33082,>50K,1,False
33083,<=50K,0,False
33084,>50K,1,False
33085,<=50K,0,False
33086,<=50K,0,False
33087,<=50K,0,False
33088,<=50K,0,False
33089,<=50K,0,False
33090,>50K,1,False
33091,<=50K,0,False
33092,>50K,1,False
33093,>50K,1,False
33094,<=50K,0,False
33095,<=50K,0,False
33096,<=50K,0,False
33097,<=50K,0,False
33098,>50K,1,False
33099,<=50K,0,False
33100,<=50K,0,False
33101,>50K,1,False
33102,<=50K,0,False
33103,>50K,1,False
33104,>50K,1,False
33105,<=50K,0,False
33106,<=50K,0,False
33107,<=50K,0,False
33108,<=50K,0,False
33109,<=50K,0,False
33110,<=50K,0,False
33111,>50K,1,False
33112,>50K,1,False
33113,>50K,1,False
33114,>50K,1,False
33115,<=50K,0,False
33116,<=50K,0,False
33117,>50K,1,False
33118,<=50K,0,False
33119,<=50K,0,False
33120,>50K,1,False
33121,<=50K,0,False
33122,>50K,1,False
33123,<=50K,0,False
33124,<=50K,0,False
33125,<=50K,0,False
33126,<=50K,0,False
33127,<=50K,0,False
33128,<=50K,0,False
33129,<=50K,0,False
33130,<=50K,0,False
33131,<=50K,0,False
33132,<=50K,0,False
33133,<=50K,0,False
33134,>50K,1,False
33135,<=50K,0,False
33136,>50K,1,False
33137,<=50K,0,False
33138,<=50K,0,False
33139,>50K,1,False
33140,<=50K,0,False
33141,<=50K,0,False
33142,>50K,1,False
33143,<=50K,0,False
33144,<=50K,0,False
33145,>50K,1,False
33146,<=50K,0,False
33147,<=50K,0,False
33148,>50K,1,False
33149,<=50K,0,False
33150,<=50K,0,False
33151,<=50K,0,False
33152,<=50K,0,False
33153,<=50K,0,False
33154,<=50K,0,False
33155,<=50K,0,False
33156,>50K,1,False
33157,>50K,1,False
33158,<=50K,0,False
33159,<=50K,0,False
33160,<=50K,0,False
33161,<=50K,0,False
33162,<=50K,0,False
33163,<=50K,0,False
33164,<=50K,0,False
33165,<=50K,0,False
33166,>50K,1,False
33167,<=50K,0,False
33168,<=50K,0,False
33169,<=50K,0,False
33170,<=50K,0,False
33171,<=50K,0,False
33172,<=50K,0,False
33173,>50K,1,False
33174,<=50K,0,False
33175,<=50K,0,False
33176,<=50K,0,False
33177,<=50K,0,False
33178,<=50K,0,False
33179,<=50K,0,False
33180,>50K,1,False
33181,>50K,1,False
33182,<=50K,0,False
33183,<=50K,0,False
33184,>50K,1,False
33185,<=50K,0,False
33186,<=50K,0,False
33187,<=50K,0,False
33188,<=50K,0,False
33189,<=50K,0,False
33190,<=50K,0,False
33191,<=50K,0,False
33192,<=50K,0,False
33193,<=50K,0,False
33194,>50K,1,False
33195,<=50K,0,False
33196,<=50K,0,False
33197,>50K,1,False
33198,<=50K,0,False
33199,<=50K,0,False
33200,>50K,1,False
33201,>50K,1,False
33202,<=50K,0,False
33203,>50K,1,False
33204,<=50K,0,False
33205,<=50K,0,False
33206,<=50K,0,False
33207,<=50K,0,False
33208,>50K,1,False
33209,<=50K,0,False
33210,>50K,1,False
33211,>50K,1,False
33212,<=50K,0,False
33213,<=50K,0,False
33214,<=50K,0,False
33215,<=50K,0,False
33216,>50K,1,False
33217,<=50K,0,False
33218,>50K,1,False
33219,<=50K,0,False
33220,>50K,1,False
33221,>50K,1,False
33222,>50K,1,False
33223,<=50K,0,False
33224,<=50K,0,False
33225,>50K,1,False
33226,<=50K,0,False
33227,<=50K,0,False
33228,<=50K,0,False
33229,<=50K,0,False
33230,>50K,1,False
33231,<=50K,0,False
33232,<=50K,0,False
33233,<=50K,0,False
33234,<=50K,0,False
33235,<=50K,0,False
33236,<=50K,0,False
33237,>50K,1,False
33238,<=50K,0,False
33239,>50K,1,False
33240,>50K,1,False
33241,<=50K,0,False
33242,<=50K,0,False
33243,>50K,1,False
33244,<=50K,0,False
33245,<=50K,0,False
33246,<=50K,0,False
33247,<=50K,0,False
33248,<=50K,0,False
33249,<=50K,0,False
33250,<=50K,0,False
33251,>50K,1,False
33252,<=50K,0,False
33253,<=50K,0,False
33254,<=50K,0,False
33255,>50K,1,False
33256,<=50K,0,False
33257,>50K,1,False
33258,<=50K,0,False
33259,<=50K,0,False
33260,<=50K,0,False
33261,<=50K,0,False
33262,<=50K,0,False
33263,>50K,1,False
33264,<=50K,0,False
33265,<=50K,0,False
33266,<=50K,0,False
33267,>50K,1,False
33268,<=50K,0,False
33269,<=50K,0,False
33270,>50K,1,False
33271,>50K,1,False
33272,<=50K,0,False
33273,<=50K,0,False
33274,>50K,1,False
33275,>50K,1,False
33276,<=50K,0,False
33277,<=50K,0,False
33278,>50K,1,False
33279,>50K,1,False
33280,<=50K,0,False
33281,>50K,1,False
33282,<=50K,0,False
33283,<=50K,0,False
33284,<=50K,0,False
33285,<=50K,0,False
33286,<=50K,0,False
33287,<=50K,0,False
33288,<=50K,0,False
33289,>50K,1,False
33290,>50K,1,False
33291,<=50K,0,False
33292,<=50K,0,False
33293,<=50K,0,False
33294,<=50K,0,False
33295,>50K,1,False
33296,<=50K,0,False
33297,>50K,1,False
33298,<=50K,0,False
33299,>50K,1,False
33300,<=50K,0,False
33301,<=50K,0,False
33302,<=50K,0,False
33303,<=50K,0,False
33304,<=50K,0,False
33305,<=50K,0,False
33306,<=50K,0,False
33307,<=50K,0,False
33308,<=50K,0,False
33309,<=50K,0,False
33310,<=50K,0,False
33311,<=50K,0,False
33312,<=50K,0,False
33313,>50K,1,False
33314,<=50K,0,False
33315,<=50K,0,False
33316,<=50K,0,False
33317,<=50K,0,False
33318,<=50K,0,False
33319,>50K,1,False
33320,<=50K,0,False
33321,<=50K,0,False
33322,<=50K,0,False
33323,>50K,1,False
33324,>50K,1,False
33325,<=50K,0,False
33326,<=50K,0,False
33327,>50K,1,False
33328,<=50K,0,False
33329,<=50K,0,False
33330,<=50K,0,False
33331,<=50K,0,False
33332,>50K,1,False
33333,>50K,1,False
33334,>50K,1,False
33335,>50K,1,False
33336,<=50K,0,False
33337,>50K,1,False
33338,>50K,1,False
33339,<=50K,0,False
33340,<=50K,0,False
33341,>50K,1,False
33342,<=50K,0,False
33343,<=50K,0,False
33344,<=50K,0,False
33345,<=50K,0,False
33346,<=50K,0,False
33347,<=50K,0,False
33348,<=50K,0,False
33349,<=50K,0,False
33350,<=50K,0,False
33351,<=50K,0,False
33352,>50K,1,False
33353,>50K,1,False
33354,>50K,1,False
33355,<=50K,0,False
33356,<=50K,0,False
33357,>50K,1,False
33358,<=50K,0,False
33359,<=50K,0,False
33360,<=50K,0,False
33361,>50K,1,False
33362,<=50K,0,False
33363,<=50K,0,False
33364,<=50K,0,False
33365,<=50K,0,False
33366,<=50K,0,False
33367,<=50K,0,False
33368,<=50K,0,False
33369,<=50K,0,False
33370,<=50K,0,False
33371,<=50K,0,False
33372,<=50K,0,False
33373,<=50K,0,False
33374,>50K,1,False
33375,<=50K,0,False
33376,>50K,1,False
33377,<=50K,0,False
33378,<=50K,0,False
33379,<=50K,0,False
33380,<=50K,0,False
33381,>50K,1,False
33382,>50K,1,False
33383,<=50K,0,False
33384,<=50K,0,False
33385,>50K,1,False
33386,>50K,1,False
33387,<=50K,0,False
33388,<=50K,0,False
33389,<=50K,0,False
33390,>50K,1,False
33391,<=50K,0,False
33392,>50K,1,False
33393,>50K,1,False
33394,<=50K,0,False
33395,<=50K,0,False
33396,<=50K,0,False
33397,<=50K,0,False
33398,<=50K,0,False
33399,>50K,1,False
33400,<=50K,0,False
33401,<=50K,0,False
33402,<=50K,0,False
33403,>50K,1,False
33404,<=50K,0,False
33405,<=50K,0,False
33406,<=50K,0,False
33407,>50K,1,False
33408,>50K,1,False
33409,<=50K,0,False
33410,<=50K,0,False
33411,<=50K,0,False
33412,<=50K,0,False
33413,<=50K,0,False
33414,>50K,1,False
33415,<=50K,0,False
33416,<=50K,0,False
33417,<=50K,0,False
33418,>50K,1,False
33419,<=50K,0,False
33420,<=50K,0,False
33421,<=50K,0,False
33422,>50K,1,False
33423,>50K,1,False
33424,<=50K,0,False
33425,<=50K,0,False
33426,<=50K,0,False
33427,<=50K,0,False
33428,<=50K,0,False
33429,>50K,1,False
33430,<=50K,0,False
33431,<=50K,0,False
33432,>50K,1,False
33433,<=50K,0,False
33434,<=50K,0,False
33435,<=50K,0,False
33436,<=50K,0,False
33437,>50K,1,False
33438,<=50K,0,False
33439,<=50K,0,False
33440,<=50K,0,False
33441,<=50K,0,False
33442,<=50K,0,False
33443,<=50K,0,False
33444,<=50K,0,False
33445,<=50K,0,False
33446,>50K,1,False
33447,<=50K,0,False
33448,<=50K,0,False
33449,<=50K,0,False
33450,>50K,1,False
33451,<=50K,0,False
33452,>50K,1,False
33453,<=50K,0,False
33454,>50K,1,False
33455,<=50K,0,False
33456,<=50K,0,False
33457,<=50K,0,False
33458,<=50K,0,False
33459,<=50K,0,False
33460,<=50K,0,False
33461,>50K,1,False
33462,<=50K,0,False
33463,>50K,1,False
33464,<=50K,0,False
33465,<=50K,0,False
33466,>50K,1,False
33467,<=50K,0,False
33468,<=50K,0,False
33469,<=50K,0,False
33470,<=50K,0,False
33471,<=50K,0,False
33472,<=50K,0,False
33473,<=50K,0,False
33474,>50K,1,False
33475,<=50K,0,False
33476,<=50K,0,False
33477,<=50K,0,False
33478,>50K,1,False
33479,<=50K,0,False
33480,<=50K,0,False
33481,<=50K,0,False
33482,<=50K,0,False
33483,>50K,1,False
33484,<=50K,0,False
33485,<=50K,0,False
33486,<=50K,0,False
33487,>50K,1,False
33488,<=50K,0,False
33489,<=50K,0,False
33490,<=50K,0,False
33491,<=50K,0,False
33492,<=50K,0,False
33493,<=50K,0,False
33494,<=50K,0,False
33495,>50K,1,False
33496,<=50K,0,False
33497,<=50K,0,False
33498,<=50K,0,False
33499,<=50K,0,False
33500,<=50K,0,False
33501,<=50K,0,False
33502,<=50K,0,False
33503,<=50K,0,False
33504,<=50K,0,False
33505,<=50K,0,False
33506,>50K,1,False
33507,<=50K,0,False
33508,>50K,1,False
33509,<=50K,0,False
33510,<=50K,0,False
33511,<=50K,0,False
33512,<=50K,0,False
33513,<=50K,0,False
33514,>50K,1,False
33515,<=50K,0,False
33516,<=50K,0,False
33517,<=50K,0,False
33518,<=50K,0,False
33519,<=50K,0,False
33520,>50K,1,False
33521,>50K,1,False
33522,<=50K,0,False
33523,<=50K,0,False
33524,<=50K,0,False
33525,<=50K,0,False
33526,<=50K,0,False
33527,<=50K,0,False
33528,<=50K,0,False
33529,>50K,1,False
33530,<=50K,0,False
33531,<=50K,0,False
33532,<=50K,0,False
33533,<=50K,0,False
33534,>50K,1,False
33535,<=50K,0,False
33536,<=50K,0,False
33537,<=50K,0,False
33538,<=50K,0,False
33539,<=50K,0,False
33540,>50K,1,False
33541,<=50K,0,False
33542,<=50K,0,False
33543,<=50K,0,False
33544,<=50K,0,False
33545,>50K,1,False
33546,<=50K,0,False
33547,<=50K,0,False
33548,<=50K,0,False
33549,<=50K,0,False
33550,<=50K,0,False
33551,<=50K,0,False
33552,<=50K,0,False
33553,<=50K,0,False
33554,<=50K,0,False
33555,>50K,1,False
33556,<=50K,0,False
33557,<=50K,0,False
33558,>50K,1,False
33559,<=50K,0,False
33560,<=50K,0,False
33561,>50K,1,False
33562,<=50K,0,False
33563,<=50K,0,False
33564,<=50K,0,False
33565,>50K,1,False
33566,>50K,1,False
33567,<=50K,0,False
33568,<=50K,0,False
33569,<=50K,0,False
33570,<=50K,0,False
33571,<=50K,0,False
33572,<=50K,0,False
33573,<=50K,0,False
33574,<=50K,0,False
33575,<=50K,0,False
33576,<=50K,0,False
33577,<=50K,0,False
33578,<=50K,0,False
33579,<=50K,0,False
33580,<=50K,0,False
33581,>50K,1,False
33582,<=50K,0,False
33583,<=50K,0,False
33584,<=50K,0,False
33585,>50K,1,False
33586,<=50K,0,False
33587,<=50K,0,False
33588,<=50K,0,False
33589,<=50K,0,False
33590,<=50K,0,False
33591,<=50K,0,False
33592,<=50K,0,False
33593,>50K,1,False
33594,<=50K,0,False
33595,<=50K,0,False
33596,<=50K,0,False
33597,<=50K,0,False
33598,<=50K,0,False
33599,<=50K,0,False
33600,<=50K,0,False
33601,<=50K,0,False
33602,>50K,1,False
33603,>50K,1,False
33604,<=50K,0,False
33605,<=50K,0,False
33606,>50K,1,False
33607,<=50K,0,False
33608,<=50K,0,False
33609,>50K,1,False
33610,<=50K,0,False
33611,<=50K,0,False
33612,<=50K,0,False
33613,<=50K,0,False
33614,>50K,1,False
33615,<=50K,0,False
33616,<=50K,0,False
33617,<=50K,0,False
33618,<=50K,0,False
33619,>50K,1,False
33620,<=50K,0,False
33621,>50K,1,False
33622,<=50K,0,False
33623,<=50K,0,False
33624,>50K,1,False
33625,<=50K,0,False
33626,<=50K,0,False
33627,>50K,1,False
33628,<=50K,0,False
33629,<=50K,0,False
33630,<=50K,0,False
33631,<=50K,0,False
33632,<=50K,0,False
33633,<=50K,0,False
33634,>50K,1,False
33635,<=50K,0,False
33636,>50K,1,False
33637,<=50K,0,False
33638,>50K,1,False
33639,<=50K,0,False
33640,<=50K,0,False
33641,<=50K,0,False
33642,<=50K,0,False
33643,<=50K,0,False
33644,<=50K,0,False
33645,<=50K,0,False
33646,<=50K,0,False
33647,<=50K,0,False
33648,<=50K,0,False
33649,<=50K,0,False
33650,<=50K,0,False
33651,<=50K,0,False
33652,<=50K,0,False
33653,<=50K,0,False
33654,<=50K,0,False
33655,<=50K,0,False
33656,>50K,1,False
33657,<=50K,0,False
33658,<=50K,0,False
33659,>50K,1,False
33660,<=50K,0,False
33661,<=50K,0,False
33662,<=50K,0,False
33663,<=50K,0,False
33664,<=50K,0,False
33665,<=50K,0,False
33666,<=50K,0,False
33667,>50K,1,False
33668,>50K,1,False
33669,<=50K,0,False
33670,<=50K,0,False
33671,<=50K,0,False
33672,<=50K,0,False
33673,>50K,1,False
33674,<=50K,0,False
33675,>50K,1,False
33676,<=50K,0,False
33677,<=50K,0,False
33678,<=50K,0,False
33679,>50K,1,False
33680,<=50K,0,False
33681,<=50K,0,False
33682,<=50K,0,False
33683,>50K,1,False
33684,>50K,1,False
33685,>50K,1,False
33686,>50K,1,False
33687,<=50K,0,False
33688,<=50K,0,False
33689,<=50K,0,False
33690,>50K,1,False
33691,<=50K,0,False
33692,<=50K,0,False
33693,<=50K,0,False
33694,>50K,1,False
33695,<=50K,0,False
33696,<=50K,0,False
33697,<=50K,0,False
33698,<=50K,0,False
33699,<=50K,0,False
33700,<=50K,0,False
33701,<=50K,0,False
33702,>50K,1,False
33703,<=50K,0,False
33704,<=50K,0,False
33705,<=50K,0,False
33706,<=50K,0,False
33707,<=50K,0,False
33708,<=50K,0,False
33709,<=50K,0,False
33710,>50K,1,False
33711,<=50K,0,False
33712,<=50K,0,False
33713,>50K,1,False
33714,<=50K,0,False
33715,<=50K,0,False
33716,<=50K,0,False
33717,<=50K,0,False
33718,>50K,1,False
33719,<=50K,0,False
33720,<=50K,0,False
33721,<=50K,0,False
33722,<=50K,0,False
33723,<=50K,0,False
33724,<=50K,0,False
33725,<=50K,0,False
33726,<=50K,0,False
33727,<=50K,0,False
33728,>50K,1,False
33729,<=50K,0,False
33730,<=50K,0,False
33731,<=50K,0,False
33732,>50K,1,False
33733,>50K,1,False
33734,>50K,1,False
33735,<=50K,0,False
33736,>50K,1,False
33737,<=50K,0,False
33738,<=50K,0,False
33739,>50K,1,False
33740,>50K,1,False
33741,<=50K,0,False
33742,<=50K,0,False
33743,>50K,1,False
33744,>50K,1,False
33745,<=50K,0,False
33746,<=50K,0,False
33747,<=50K,0,False
33748,>50K,1,False
33749,>50K,1,False
33750,<=50K,0,False
33751,<=50K,0,False
33752,<=50K,0,False
33753,<=50K,0,False
33754,<=50K,0,False
33755,<=50K,0,False
33756,<=50K,0,False
33757,>50K,1,False
33758,<=50K,0,False
33759,<=50K,0,False
33760,<=50K,0,False
33761,>50K,1,False
33762,<=50K,0,False
33763,<=50K,0,False
33764,<=50K,0,False
33765,>50K,1,False
33766,<=50K,0,False
33767,<=50K,0,False
33768,>50K,1,False
33769,<=50K,0,False
33770,<=50K,0,False
33771,<=50K,0,False
33772,>50K,1,False
33773,<=50K,0,False
33774,<=50K,0,False
33775,>50K,1,False
33776,>50K,1,False
33777,<=50K,0,False
33778,<=50K,0,False
33779,<=50K,0,False
33780,>50K,1,False
33781,<=50K,0,False
33782,<=50K,0,False
33783,<=50K,0,False
33784,<=50K,0,False
33785,>50K,1,False
33786,<=50K,0,False
33787,<=50K,0,False
33788,<=50K,0,False
33789,>50K,1,False
33790,<=50K,0,False
33791,<=50K,0,False
33792,<=50K,0,False
33793,>50K,1,False
33794,<=50K,0,False
33795,>50K,1,False
33796,<=50K,0,False
33797,<=50K,0,False
33798,<=50K,0,False
33799,>50K,1,False
33800,<=50K,0,False
33801,<=50K,0,False
33802,>50K,1,False
33803,>50K,1,False
33804,<=50K,0,False
33805,<=50K,0,False
33806,>50K,1,False
33807,<=50K,0,False
33808,<=50K,0,False
33809,<=50K,0,False
33810,<=50K,0,False
33811,<=50K,0,False
33812,>50K,1,False
33813,<=50K,0,False
33814,<=50K,0,False
33815,<=50K,0,False
33816,>50K,1,False
33817,<=50K,0,False
33818,<=50K,0,False
33819,<=50K,0,False
33820,<=50K,0,False
33821,>50K,1,False
33822,>50K,1,False
33823,<=50K,0,False
33824,<=50K,0,False
33825,<=50K,0,False
33826,<=50K,0,False
33827,<=50K,0,False
33828,<=50K,0,False
33829,<=50K,0,False
33830,<=50K,0,False
33831,<=50K,0,False
33832,>50K,1,False
33833,<=50K,0,False
33834,<=50K,0,False
33835,<=50K,0,False
33836,<=50K,0,False
33837,<=50K,0,False
33838,>50K,1,False
33839,<=50K,0,False
33840,<=50K,0,False
33841,>50K,1,False
33842,<=50K,0,False
33843,<=50K,0,False
33844,<=50K,0,False
33845,>50K,1,False
33846,<=50K,0,False
33847,<=50K,0,False
33848,<=50K,0,False
33849,<=50K,0,False
33850,>50K,1,False
33851,<=50K,0,False
33852,<=50K,0,False
33853,<=50K,0,False
33854,<=50K,0,False
33855,<=50K,0,False
33856,<=50K,0,False
33857,<=50K,0,False
33858,<=50K,0,False
33859,>50K,1,False
33860,<=50K,0,False
33861,<=50K,0,False
33862,>50K,1,False
33863,<=50K,0,False
33864,<=50K,0,False
33865,<=50K,0,False
33866,<=50K,0,False
33867,>50K,1,False
33868,>50K,1,False
33869,>50K,1,False
33870,<=50K,0,False
33871,<=50K,0,False
33872,<=50K,0,False
33873,<=50K,0,False
33874,<=50K,0,False
33875,<=50K,0,False
33876,<=50K,0,False
33877,>50K,1,False
33878,>50K,1,False
33879,<=50K,0,False
33880,<=50K,0,False
33881,>50K,1,False
33882,<=50K,0,False
33883,<=50K,0,False
33884,<=50K,0,False
33885,>50K,1,False
33886,>50K,1,False
33887,>50K,1,False
33888,<=50K,0,False
33889,<=50K,0,False
33890,<=50K,0,False
33891,<=50K,0,False
33892,<=50K,0,False
33893,<=50K,0,False
33894,<=50K,0,False
33895,<=50K,0,False
33896,<=50K,0,False
33897,<=50K,0,False
33898,<=50K,0,False
33899,>50K,1,False
33900,<=50K,0,False
33901,<=50K,0,False
33902,<=50K,0,False
33903,<=50K,0,False
33904,<=50K,0,False
33905,<=50K,0,False
33906,<=50K,0,False
33907,<=50K,0,False
33908,<=50K,0,False
33909,<=50K,0,False
33910,<=50K,0,False
33911,<=50K,0,False
33912,<=50K,0,False
33913,<=50K,0,False
33914,<=50K,0,False
33915,<=50K,0,False
33916,<=50K,0,False
33917,<=50K,0,False
33918,<=50K,0,False
33919,<=50K,0,False
33920,<=50K,0,False
33921,<=50K,0,False
33922,<=50K,0,False
33923,<=50K,0,False
33924,>50K,1,False
33925,<=50K,0,False
33926,<=50K,0,False
33927,>50K,1,False
33928,>50K,1,False
33929,<=50K,0,False
33930,>50K,1,False
33931,<=50K,0,False
33932,<=50K,0,False
33933,<=50K,0,False
33934,>50K,1,False
33935,<=50K,0,False
33936,<=50K,0,False
33937,<=50K,0,False
33938,<=50K,0,False
33939,<=50K,0,False
33940,>50K,1,False
33941,>50K,1,False
33942,>50K,1,False
33943,<=50K,0,False
33944,<=50K,0,False
33945,<=50K,0,False
33946,<=50K,0,False
33947,<=50K,0,False
33948,<=50K,0,False
33949,<=50K,0,False
33950,<=50K,0,False
33951,<=50K,0,False
33952,<=50K,0,False
33953,<=50K,0,False
33954,<=50K,0,False
33955,<=50K,0,False
33956,<=50K,0,False
33957,<=50K,0,False
33958,<=50K,0,False
33959,<=50K,0,False
33960,<=50K,0,False
33961,<=50K,0,False
33962,<=50K,0,False
33963,<=50K,0,False
33964,<=50K,0,False
33965,<=50K,0,False
33966,<=50K,0,False
33967,>50K,1,False
33968,<=50K,0,False
33969,<=50K,0,False
33970,<=50K,0,False
33971,<=50K,0,False
33972,>50K,1,False
33973,>50K,1,False
33974,<=50K,0,False
33975,<=50K,0,False
33976,<=50K,0,False
33977,<=50K,0,False
33978,>50K,1,False
33979,<=50K,0,False
33980,<=50K,0,False
33981,>50K,1,False
33982,<=50K,0,False
33983,<=50K,0,False
33984,<=50K,0,False
33985,>50K,1,False
33986,<=50K,0,False
33987,>50K,1,False
33988,<=50K,0,False
33989,<=50K,0,False
33990,<=50K,0,False
33991,>50K,1,False
33992,<=50K,0,False
33993,<=50K,0,False
33994,<=50K,0,False
33995,<=50K,0,False
33996,>50K,1,False
33997,>50K,1,False
33998,<=50K,0,False
33999,<=50K,0,False
34000,>50K,1,False
34001,<=50K,0,False
34002,<=50K,0,False
34003,<=50K,0,False
34004,>50K,1,False
34005,<=50K,0,False
34006,<=50K,0,False
34007,>50K,1,False
34008,>50K,1,False
34009,>50K,1,False
34010,<=50K,0,False
34011,>50K,1,False
34012,<=50K,0,False
34013,<=50K,0,False
34014,>50K,1,False
34015,<=50K,0,False
34016,<=50K,0,False
34017,<=50K,0,False
34018,<=50K,0,False
34019,<=50K,0,False
34020,>50K,1,False
34021,<=50K,0,False
34022,>50K,1,False
34023,>50K,1,False
34024,<=50K,0,False
34025,<=50K,0,False
34026,<=50K,0,False
34027,<=50K,0,False
34028,<=50K,0,False
34029,>50K,1,False
34030,<=50K,0,False
34031,<=50K,0,False
34032,<=50K,0,False
34033,>50K,1,False
34034,<=50K,0,False
34035,<=50K,0,False
34036,<=50K,0,False
34037,>50K,1,False
34038,>50K,1,False
34039,<=50K,0,False
34040,>50K,1,False
34041,<=50K,0,False
34042,<=50K,0,False
